index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
394.0,34,0,196164,11,9,3,7,4,1,1,0,0,35,22,0
395.0,44,0,115562,14,10,6,13,0,1,0,0,0,40,22,0
396.0,45,0,96975,14,10,1,14,1,1,1,0,0,40,22,0
397.0,20,5,137300,11,9,3,6,2,1,1,0,0,35,22,0
398.0,25,0,86872,7,13,6,4,0,1,0,0,0,55,22,1
399.0,52,7,132178,7,13,6,4,0,1,0,0,0,50,22,1
400.0,20,0,416103,14,10,3,14,3,1,0,0,0,40,22,0
401.0,28,0,108574,14,10,3,7,4,1,1,0,0,40,22,0
402.0,50,3,288353,7,13,6,1,0,1,0,0,0,40,22,1
403.0,34,0,227689,15,11,1,13,4,1,1,0,0,64,22,0
404.0,28,0,166481,6,4,6,14,0,2,0,0,2179,40,23,0
405.0,41,0,445382,0,14,6,4,0,1,0,0,1977,65,22,1
406.0,28,0,110145,11,9,6,10,0,1,0,0,0,40,22,0
407.0,46,6,317253,11,9,6,12,0,1,0,0,0,25,22,0
408.0,28,5,123147,14,10,6,6,5,1,1,0,1887,40,22,1
409.0,32,0,364657,14,10,6,4,0,1,0,0,0,50,22,0
410.0,41,4,42346,14,10,1,7,4,3,1,0,0,24,22,0
411.0,24,0,241951,11,9,3,14,1,3,1,0,0,40,22,0
412.0,33,0,118500,14,10,1,4,1,1,1,0,0,40,22,0
413.0,46,0,188386,13,16,6,4,0,1,0,15024,0,60,22,1
414.0,31,3,1033222,14,10,6,9,0,1,0,0,0,40,22,0
415.0,35,0,92440,9,8,1,12,4,1,0,0,0,50,22,1
416.0,52,0,190762,1,2,6,9,0,1,0,0,0,40,31,0
417.0,30,0,426017,5,7,3,7,3,1,1,0,0,19,22,0
418.0,34,4,243867,5,7,0,9,4,3,0,0,0,40,22,0
419.0,34,3,240283,11,9,1,0,1,1,1,0,0,40,22,0
420.0,20,0,61777,14,10,6,5,0,1,0,0,0,30,22,0
421.0,17,0,175024,5,7,3,14,3,1,0,2176,0,18,22,0
422.0,32,3,92003,7,13,6,4,5,1,1,0,0,40,22,1
423.0,29,0,188401,11,9,1,8,4,1,0,0,0,40,22,0
424.0,33,0,228528,8,6,3,12,1,1,1,0,0,35,22,0
425.0,25,0,133373,11,9,6,0,0,1,0,0,0,60,22,0
426.0,36,8,255191,0,14,3,2,4,1,0,0,1408,40,22,0
427.0,23,0,204653,11,9,3,14,4,1,0,0,0,72,41,0
428.0,63,7,222289,11,9,6,4,0,1,0,0,0,40,22,1
429.0,47,4,287480,0,14,6,2,0,1,0,0,0,40,22,0
430.0,80,5,107762,11,9,2,6,4,1,0,0,0,24,22,0
431.0,17,5,202521,5,7,3,6,3,1,0,0,0,40,22,0
432.0,40,6,204116,7,13,4,2,4,1,1,2174,0,40,22,0
433.0,30,0,29662,12,12,6,7,5,1,1,0,0,25,22,1
434.0,27,0,116358,14,10,3,12,3,4,0,0,1980,40,20,0
435.0,33,0,208405,0,14,6,2,0,1,0,0,0,50,22,1
436.0,34,4,284843,11,9,3,8,4,3,0,594,0,60,22,0
437.0,34,4,117018,14,10,3,1,4,1,1,0,0,40,22,0
438.0,23,0,81281,14,10,6,10,0,1,0,0,0,40,22,0
439.0,42,4,340148,14,10,6,10,5,1,1,0,0,40,22,0
440.0,29,0,363425,7,13,3,2,4,1,0,0,0,40,22,0
441.0,45,0,45857,11,9,1,10,4,1,1,0,0,28,22,0
442.0,24,8,191073,11,9,3,11,3,1,0,0,0,40,22,0
443.0,44,0,116632,14,10,6,2,0,1,0,0,0,40,22,1
444.0,27,0,405855,4,5,3,12,2,1,0,0,0,40,31,0
445.0,20,0,298227,14,10,3,5,4,1,0,0,0,35,22,0
446.0,44,0,290521,11,9,2,4,1,3,1,0,0,40,22,0
447.0,51,0,56915,11,9,6,12,0,0,0,0,0,40,22,0
448.0,20,0,146538,11,9,6,9,0,1,0,0,0,40,22,0
449.0,17,5,258872,5,7,3,6,3,1,1,0,0,5,22,0
450.0,19,0,206399,11,9,3,9,3,3,1,0,0,40,22,0
451.0,45,7,197332,14,10,6,12,0,1,0,0,0,55,22,1
452.0,60,0,245062,11,9,6,12,0,1,0,0,0,40,22,1
453.0,42,0,197583,12,12,6,4,0,3,0,0,0,40,39,1
454.0,44,6,234885,11,9,6,5,5,1,1,0,0,40,22,1
455.0,40,0,72887,15,11,6,9,0,4,0,0,0,40,22,1
456.0,30,0,180374,11,9,6,4,5,1,1,0,0,40,22,0
457.0,38,0,351299,14,10,6,0,0,3,0,0,0,50,22,0
458.0,23,0,54012,11,9,6,0,0,1,0,0,0,60,22,0
459.0,32,5,115745,14,10,6,6,0,1,0,0,0,40,22,0
460.0,44,0,116632,12,12,3,8,3,1,0,0,0,40,22,0
461.0,54,4,288825,11,9,6,0,0,3,0,0,0,40,22,0
462.0,32,0,132601,7,13,6,2,0,1,0,0,0,50,22,0
463.0,50,0,193374,1,2,4,12,1,1,0,0,0,40,22,0
464.0,24,0,170070,7,13,3,13,4,1,1,0,0,20,22,0
465.0,37,0,126708,11,9,6,10,5,1,1,0,0,60,22,0
466.0,52,0,35598,11,9,1,0,1,1,0,0,0,40,22,0
467.0,38,0,33983,14,10,6,0,0,1,0,0,0,40,22,0
468.0,49,0,192776,0,14,6,4,0,1,0,0,1977,45,22,1
469.0,30,0,118551,7,13,6,13,5,1,1,0,0,16,22,1
470.0,60,0,201965,14,10,3,2,1,1,0,0,0,40,22,1
471.0,22,5,139883,14,10,3,6,3,1,0,0,0,40,22,0
472.0,35,0,285020,11,9,3,12,4,1,0,0,0,40,22,0
473.0,30,0,303990,11,9,3,0,4,1,0,0,0,60,22,0
474.0,67,0,49401,15,11,1,7,4,1,1,0,0,24,22,0
475.0,46,0,279196,7,13,3,12,4,1,1,0,0,40,22,0
476.0,17,0,211870,4,5,3,7,4,1,0,0,0,6,22,0
477.0,22,0,281432,14,10,3,14,3,1,0,0,0,30,22,0
478.0,27,0,161155,8,6,3,7,4,1,0,0,0,40,22,0
479.0,23,0,197904,11,9,3,7,1,1,1,0,0,35,22,0
480.0,33,0,111746,12,12,6,12,0,1,0,0,0,45,10,0
481.0,43,6,170721,14,10,6,12,0,1,0,0,0,20,22,0
482.0,28,3,70100,7,13,3,2,4,1,0,0,0,20,22,0
483.0,41,0,193626,11,9,4,12,1,1,1,0,0,40,22,0
484.0,52,5,271749,9,8,3,6,2,3,0,594,0,40,22,0
485.0,25,0,189775,14,10,4,10,3,3,1,0,0,20,22,0
486.0,63,5,401531,1,2,6,6,0,1,0,0,0,35,22,0
487.0,59,4,286967,11,9,6,0,0,1,0,0,0,45,22,0
488.0,45,4,164427,7,13,1,2,1,1,1,0,0,40,22,0
489.0,38,0,91039,7,13,6,5,0,1,0,15024,0,60,22,1
490.0,40,0,347934,11,9,3,7,4,1,1,0,0,35,22,0
491.0,46,8,371373,11,9,1,10,4,1,0,0,0,40,22,0
492.0,35,0,32220,12,12,3,4,4,1,1,0,0,60,22,0
493.0,34,0,187251,11,9,1,2,1,1,1,0,0,25,22,0
494.0,33,0,178107,7,13,3,12,3,1,0,0,0,20,22,0
495.0,41,0,343121,11,9,1,10,1,1,1,0,0,36,22,0
496.0,20,0,262749,14,10,3,9,3,1,0,0,0,40,22,0
497.0,23,0,403107,2,3,3,7,3,1,0,0,0,40,40,0
498.0,26,0,64293,14,10,3,2,4,1,1,0,0,35,22,0
499.0,72,5,303588,11,9,6,6,0,1,0,0,0,20,22,0
500.0,23,4,324960,11,9,3,8,4,1,0,0,0,40,26,0
501.0,62,4,114060,11,9,6,0,0,1,0,0,0,40,22,0
502.0,52,0,48925,14,10,6,10,0,1,0,0,0,40,22,0
503.0,58,0,180980,14,10,1,7,1,1,1,0,0,42,27,0
504.0,25,0,181054,7,13,3,5,4,1,1,0,0,40,22,0
505.0,24,0,388093,7,13,3,4,4,3,0,0,0,40,22,0
506.0,19,0,249609,14,10,3,1,3,1,0,0,0,8,22,0
507.0,43,0,112131,14,10,6,4,0,1,0,0,0,40,22,0
508.0,47,4,543162,11,9,0,10,1,3,1,0,0,40,22,0
509.0,39,0,91996,11,9,1,7,1,1,1,0,0,40,22,0
510.0,49,0,141944,15,11,4,14,1,1,0,0,1380,42,22,0
511.0,53,5,251804,2,3,2,6,1,3,1,0,0,30,22,0
512.0,32,0,37070,15,11,3,12,4,1,0,0,0,45,22,0
513.0,34,0,337587,14,10,6,2,0,1,0,0,0,50,22,1
514.0,28,0,189346,11,9,1,12,4,1,0,0,0,45,22,0
515.0,57,5,222216,15,11,2,6,1,1,1,0,0,38,22,0
516.0,25,0,267044,14,10,3,10,4,0,1,0,0,20,22,0
517.0,20,5,214635,14,10,3,6,3,1,0,0,0,24,22,0
518.0,21,5,204226,14,10,3,6,1,1,1,0,0,35,22,0
519.0,34,0,108116,7,13,6,2,0,1,0,0,0,50,22,1
520.0,38,7,99146,7,13,6,4,0,1,0,15024,0,80,22,1
521.0,50,0,196232,11,9,6,4,0,1,0,7688,0,50,22,1
522.0,24,4,248344,14,10,1,14,4,3,0,0,0,50,22,0
523.0,37,4,186035,14,10,6,13,0,1,0,0,0,45,22,1
524.0,44,0,177905,14,10,1,9,1,1,0,0,0,58,22,1
525.0,28,0,85812,14,10,6,5,5,1,1,0,0,40,22,0
526.0,42,0,221172,7,13,6,4,0,1,0,0,0,40,22,1
527.0,74,0,99183,14,10,1,10,4,1,1,0,0,9,22,0
528.0,38,6,190387,11,9,6,12,0,1,0,0,0,50,22,0
529.0,44,6,202692,0,14,6,2,0,1,0,0,0,40,22,0
530.0,44,0,109339,5,7,1,9,1,2,1,0,0,46,23,0
531.0,26,0,108658,11,9,3,9,4,1,0,0,0,40,22,0
532.0,36,0,197202,11,9,6,7,0,3,0,0,0,40,22,0
533.0,41,0,101739,12,12,6,4,5,1,1,0,0,50,22,1
534.0,67,0,231559,10,15,6,2,0,1,0,20051,0,48,22,1
535.0,39,4,207853,9,8,6,13,0,1,0,0,0,50,22,0
536.0,57,0,190942,1,2,2,3,4,3,1,0,0,30,22,0
537.0,29,0,102345,15,11,0,12,4,1,0,0,0,40,22,0
538.0,31,7,41493,7,13,3,8,4,1,1,0,0,45,22,0
539.0,34,5,190027,11,9,3,6,1,3,1,0,0,40,22,0
540.0,44,0,210525,14,10,6,0,0,1,0,0,0,40,22,0
541.0,29,0,133937,13,16,3,2,3,1,0,0,0,40,22,0
542.0,30,0,237903,14,10,3,14,1,1,1,0,0,40,22,0
543.0,27,0,163862,11,9,3,0,4,1,0,0,0,40,22,0
544.0,27,0,201872,14,10,6,5,0,1,0,0,0,50,22,0
545.0,32,0,84179,11,9,3,14,4,1,1,0,0,45,22,0
546.0,58,0,51662,8,6,6,7,5,1,1,0,0,8,22,0
547.0,35,4,233327,14,10,6,1,0,1,0,0,0,40,22,0
548.0,21,0,259510,11,9,3,14,3,1,0,0,0,36,22,0
549.0,28,0,184831,14,10,3,12,1,1,0,0,0,40,22,0
550.0,46,6,245724,14,10,1,4,4,1,0,0,0,50,22,0
551.0,36,6,27053,11,9,0,7,1,1,1,0,0,40,22,0
552.0,72,0,205343,5,7,2,10,1,1,1,0,0,40,22,0
553.0,35,0,229328,11,9,6,9,5,3,1,0,0,40,22,0
554.0,33,8,319560,15,11,1,12,1,3,1,0,0,40,22,1
555.0,69,0,136218,5,7,3,9,4,1,1,0,0,40,22,0
556.0,35,0,54576,11,9,6,9,0,1,0,0,0,40,22,0
557.0,31,0,323069,11,9,0,10,1,1,1,0,0,20,39,0
558.0,34,0,148291,11,9,6,13,5,1,1,0,0,32,22,0
559.0,30,0,152453,5,7,6,7,0,1,0,0,0,40,31,0
560.0,28,0,114053,7,13,3,0,4,1,0,0,0,55,22,0
561.0,54,0,212960,7,13,6,5,0,1,0,0,0,35,22,1
562.0,47,0,264052,14,10,6,2,0,1,0,0,0,50,22,1
563.0,24,0,82804,11,9,3,14,1,3,1,0,0,40,22,0
564.0,52,6,334273,7,13,6,2,0,1,0,0,0,60,22,1
565.0,20,0,27337,11,9,3,14,3,0,0,0,0,48,22,0
566.0,43,7,188436,0,14,6,4,0,1,0,5013,0,45,22,0
567.0,45,0,433665,6,4,0,7,1,1,1,0,0,40,31,0
568.0,29,6,110663,11,9,0,12,4,1,0,0,0,35,22,0
569.0,47,0,87490,0,14,1,4,1,1,0,0,0,42,22,0
570.0,24,0,354351,11,9,3,12,3,1,0,0,0,40,22,0
571.0,51,0,95469,11,9,6,2,0,1,0,0,0,40,22,0
572.0,17,0,242718,5,7,3,5,3,1,0,0,0,12,22,0
573.0,37,0,22463,15,11,6,12,0,1,0,0,1977,40,22,1
574.0,27,0,158156,13,16,3,2,4,1,1,0,0,70,22,0
575.0,29,0,350162,7,13,6,4,5,1,0,0,0,40,22,1
576.0,18,5,165532,9,8,3,6,3,1,0,0,0,25,22,0
577.0,36,6,28738,12,12,1,5,1,1,1,0,0,35,22,0
578.0,58,4,283635,7,13,3,2,4,1,1,0,0,40,22,0
579.0,26,6,86646,14,10,6,12,0,1,0,0,0,45,22,0
580.0,65,5,195733,14,10,6,6,0,1,0,0,0,30,22,1
581.0,57,0,69884,11,9,6,5,0,1,0,0,0,40,22,1
582.0,59,0,199713,11,9,6,12,0,1,0,0,0,40,22,0
583.0,27,0,181659,11,9,6,9,0,1,0,0,0,40,22,0
584.0,31,6,340939,7,13,3,13,4,1,0,0,0,40,22,0
585.0,21,0,197747,14,10,3,5,3,1,1,0,0,24,22,0
586.0,29,0,34292,14,10,3,10,4,1,0,0,0,60,22,0
587.0,18,0,156764,5,7,3,7,3,1,0,0,0,40,22,0
588.0,52,0,25826,8,6,6,12,0,1,0,0,1887,47,22,1
589.0,57,7,103948,7,13,1,2,4,1,0,0,0,80,22,0
590.0,42,5,137390,11,9,6,6,0,1,0,0,0,40,22,0
591.0,55,5,105138,11,9,6,6,5,4,1,0,0,40,22,0
592.0,60,0,39352,6,4,3,0,4,1,0,0,0,48,22,1
593.0,31,0,168387,7,13,6,2,0,1,0,7688,0,40,30,1
594.0,23,0,117789,7,13,3,10,3,1,1,0,0,40,22,0
595.0,27,0,267147,11,9,3,5,3,1,0,0,0,40,22,0
596.0,23,5,99399,14,10,3,6,1,0,1,0,0,25,22,0
597.0,42,6,214242,10,15,6,2,0,1,0,0,1902,50,22,1
598.0,25,0,200408,14,10,3,13,4,1,0,2174,0,40,22,0
599.0,49,0,136455,7,13,3,2,4,1,1,0,0,45,22,0
600.0,32,0,239824,7,13,3,13,4,1,0,0,0,40,22,0
601.0,19,0,217039,14,10,3,10,3,1,0,0,0,28,22,0
602.0,60,0,51290,6,4,1,7,4,1,1,0,0,40,22,0
603.0,42,4,175674,4,5,6,7,0,1,0,0,0,40,22,0
604.0,35,6,194404,12,12,3,8,4,1,0,0,0,40,22,0
605.0,48,0,45612,11,9,3,10,1,3,1,0,0,37,22,0
606.0,51,0,410114,0,14,6,12,0,1,0,0,0,40,22,1
607.0,29,0,182521,11,9,3,12,4,0,0,0,0,40,22,0
608.0,36,4,339772,11,9,0,4,4,3,0,0,0,40,22,0
609.0,17,0,169658,8,6,3,7,3,1,1,0,0,21,22,0
610.0,52,0,200853,0,14,1,2,4,1,1,6849,0,60,22,0
611.0,24,0,247564,11,9,3,12,4,1,0,0,0,40,22,0
612.0,24,0,249909,11,9,6,14,0,1,0,0,0,50,22,0
613.0,26,4,208122,7,13,3,2,3,1,0,1055,0,40,22,0
614.0,27,0,109881,7,13,3,7,3,1,1,0,0,20,22,0
615.0,39,0,207824,11,9,3,14,3,1,0,0,0,60,22,0
616.0,30,0,369027,11,9,6,0,0,3,0,0,0,45,22,0
617.0,50,6,114117,11,9,6,4,0,1,0,0,0,32,22,0
618.0,52,7,51048,7,13,6,5,0,1,0,0,0,55,22,0
619.0,46,0,102388,10,15,6,2,0,1,0,15024,0,45,22,1
620.0,23,0,190483,7,13,3,5,3,1,1,0,0,20,22,0
621.0,45,0,462440,5,7,2,7,4,3,1,0,0,20,22,0
622.0,65,0,109351,4,5,2,3,1,3,1,0,0,24,22,0
623.0,29,0,34383,15,11,6,0,0,1,0,0,0,55,22,0
624.0,47,0,241832,4,5,4,14,1,1,0,0,0,40,40,0
625.0,30,0,124187,11,9,3,8,3,3,0,0,0,60,22,0
626.0,34,0,153614,11,9,6,5,0,1,0,0,0,45,22,1
627.0,38,6,267556,11,9,6,5,0,1,0,0,0,64,22,0
628.0,33,0,205469,14,10,6,4,0,1,0,0,0,40,22,1
629.0,49,0,268090,7,13,6,5,0,1,0,0,0,26,22,1
630.0,47,6,165039,14,10,3,7,1,3,1,0,0,40,22,0
631.0,49,4,120451,8,6,0,7,1,3,1,0,0,40,22,0
632.0,43,0,154374,14,10,6,12,0,1,0,15024,0,60,22,1
633.0,30,0,103649,7,13,6,10,5,3,1,0,0,40,22,1
634.0,58,6,35723,11,9,6,12,0,1,0,0,0,60,22,0
635.0,19,0,262601,11,9,3,7,3,1,1,0,0,14,22,0
636.0,21,0,226181,7,13,3,14,4,1,0,0,0,40,22,0
637.0,33,0,175697,7,13,6,4,0,1,0,15024,0,60,22,1
638.0,47,7,248145,2,3,6,0,0,1,0,0,0,50,15,0
639.0,52,6,289436,13,16,6,2,0,1,0,0,0,60,22,1
640.0,26,0,75654,11,9,1,12,4,1,0,0,0,55,22,0
641.0,60,0,199378,11,9,6,12,0,1,0,0,0,40,22,0
642.0,21,0,160968,14,10,3,14,3,1,0,0,0,40,22,0
643.0,36,0,188563,14,10,6,5,0,1,0,5178,0,50,22,1
644.0,31,0,55849,14,10,6,12,0,1,0,0,0,45,22,0
645.0,50,7,195322,13,16,0,2,4,1,0,0,0,40,22,1
646.0,31,4,402089,11,9,1,10,1,1,1,0,0,40,22,0
647.0,71,0,78277,11,9,6,12,0,1,0,0,0,15,22,0
648.0,58,5,158611,11,9,6,6,0,1,0,0,0,50,22,0
649.0,30,3,169496,7,13,6,13,0,1,0,0,0,40,22,1
650.0,20,0,130959,14,10,3,7,3,1,0,0,0,20,22,0
651.0,24,0,556660,11,9,3,4,2,1,0,4101,0,50,22,0
652.0,35,0,292472,13,16,6,2,0,4,0,0,0,40,9,1
653.0,38,3,143774,14,10,0,4,4,1,1,0,0,45,22,0
654.0,27,0,288341,11,9,3,9,3,1,1,0,0,32,22,0
655.0,29,3,71592,14,10,3,10,1,4,1,0,0,40,20,0
656.0,70,5,167358,4,5,2,6,1,1,1,1111,0,15,22,0
657.0,34,0,106742,11,9,6,12,0,1,0,0,0,45,22,0
658.0,44,0,219288,6,4,6,12,0,1,0,0,0,35,22,0
659.0,43,0,174524,11,9,6,9,0,1,0,0,0,40,22,1
660.0,44,6,335183,9,8,6,14,0,3,0,0,0,40,22,1
661.0,35,0,261293,0,14,3,5,4,1,0,0,0,60,22,0
662.0,27,0,111900,14,10,3,2,4,1,0,0,0,40,22,0
663.0,43,4,194360,0,14,3,2,4,1,0,0,0,38,22,0
664.0,20,0,81145,14,10,3,5,4,1,1,0,0,25,22,0
665.0,42,0,341204,12,12,1,2,1,1,1,8614,0,40,22,1
666.0,27,3,249362,14,10,6,0,0,1,0,3411,0,40,22,0
667.0,42,0,247019,11,9,6,12,0,3,0,0,0,40,22,1
668.0,20,5,114746,5,7,4,6,3,4,1,0,1762,40,17,0
669.0,24,0,172146,4,5,3,9,4,1,0,0,1721,40,22,0
670.0,48,8,110457,14,10,1,4,4,1,0,0,0,40,22,0
671.0,17,5,80077,5,7,3,6,3,1,1,0,0,20,22,0
672.0,17,6,368700,5,7,3,8,3,1,0,0,0,10,22,0
673.0,33,0,182556,7,13,6,4,0,1,0,0,0,40,22,1
674.0,50,7,219420,11,9,6,5,0,1,0,0,0,50,22,1
675.0,22,0,240817,11,9,3,5,3,1,1,2597,0,40,22,0
676.0,17,0,102726,9,8,3,7,3,1,0,0,0,16,22,0
677.0,32,0,226267,14,10,6,10,0,1,0,0,0,40,31,0
678.0,31,0,125457,11,9,3,12,4,1,0,0,0,45,22,0
679.0,58,6,204021,11,9,2,4,4,1,0,0,0,50,22,0
680.0,29,4,92262,11,9,3,1,3,1,0,0,0,48,22,0
681.0,37,0,161141,15,11,6,12,0,1,0,0,0,40,10,1
682.0,34,6,190290,11,9,6,12,0,1,0,0,0,40,22,1
683.0,23,4,430828,14,10,0,4,1,3,0,0,0,40,22,0
684.0,18,3,59342,5,7,3,10,3,1,1,0,0,5,22,0
685.0,34,0,136721,11,9,1,4,4,1,1,0,0,40,22,0
686.0,66,5,149422,6,4,3,6,4,1,0,0,0,4,22,0
687.0,45,4,86644,7,13,6,2,5,1,1,0,0,55,22,0
688.0,41,0,195124,0,14,3,4,4,1,0,0,0,35,41,0
689.0,26,0,167350,11,9,3,7,2,1,0,0,0,30,22,0
690.0,54,4,113000,14,10,6,8,0,1,0,0,0,40,22,0
691.0,24,0,140027,14,10,3,9,3,3,1,0,0,45,22,0
692.0,42,0,262425,14,10,6,2,0,1,0,0,0,50,22,0
693.0,20,0,316702,14,10,3,2,3,1,0,0,0,20,22,0
694.0,23,3,335453,7,13,3,13,4,1,1,0,0,20,22,0
695.0,25,5,202480,12,12,3,6,2,1,0,0,0,45,22,0
696.0,35,0,203628,0,14,3,2,4,1,0,0,0,60,22,1
697.0,31,0,118710,0,14,6,13,0,1,0,0,1902,40,22,1
698.0,30,0,189620,7,13,3,2,3,1,1,0,0,40,26,0
699.0,19,0,475028,11,9,3,5,3,1,1,0,0,20,22,0
700.0,36,4,110866,7,13,3,2,4,1,0,0,0,50,22,0
701.0,31,0,243605,7,13,2,5,1,1,1,0,1380,40,15,0
702.0,21,0,163870,14,10,3,14,3,1,0,0,0,30,22,0
703.0,31,6,80145,14,10,6,12,0,1,0,0,0,40,22,0
704.0,46,0,295566,13,16,1,2,1,1,1,25236,0,65,22,1
705.0,44,0,63042,7,13,1,4,3,1,1,0,0,50,22,1
706.0,40,0,229148,9,8,6,7,0,3,0,0,0,40,37,0
707.0,45,0,242552,14,10,3,5,4,3,0,0,0,40,22,0
708.0,60,0,177665,11,9,6,12,0,1,0,0,0,35,22,0
709.0,18,0,208103,5,7,3,7,2,1,0,0,0,25,22,0
710.0,28,0,296450,7,13,6,2,0,1,0,0,0,40,22,0
711.0,36,0,70282,14,10,1,10,1,3,1,0,0,40,22,0
712.0,36,0,271767,7,13,0,2,4,1,0,0,0,40,39,0
713.0,40,0,144995,15,11,6,13,0,1,0,4386,0,40,22,0
714.0,36,4,382635,7,13,1,10,1,1,1,0,0,35,21,0
715.0,31,0,295697,11,9,0,7,1,3,1,0,0,40,22,0
716.0,33,0,194141,11,9,6,9,0,1,0,0,0,40,22,0
717.0,19,3,378418,11,9,3,13,3,1,1,0,0,40,22,0
718.0,22,0,214399,14,10,3,5,3,1,1,0,0,15,22,0
719.0,34,0,217460,7,13,6,4,0,1,0,0,0,45,22,1
720.0,33,0,182556,11,9,3,7,4,1,0,0,0,40,22,0
721.0,41,0,125831,11,9,6,12,0,1,0,0,2051,60,22,0
722.0,29,0,271328,7,13,3,2,4,1,0,4650,0,40,22,0
723.0,50,4,50459,11,9,6,4,0,1,0,0,0,42,22,1
724.0,42,0,162140,7,13,6,4,0,1,0,7298,0,45,22,1
725.0,43,0,177937,7,13,3,2,4,1,0,0,0,40,39,1
726.0,44,0,111502,11,9,6,5,5,1,1,0,0,40,22,0
727.0,20,0,299047,14,10,3,7,4,1,1,0,0,20,22,0
728.0,31,0,223212,11,9,6,7,0,1,0,0,0,40,31,0
729.0,65,6,118474,5,7,6,4,0,1,0,9386,0,59,39,1
730.0,23,0,352139,14,10,3,7,4,1,1,0,0,24,22,0
731.0,55,0,173093,14,10,1,10,4,4,1,0,0,40,22,0
732.0,26,0,181655,15,11,6,10,0,1,0,0,2377,45,22,0
733.0,25,0,332702,15,11,3,7,3,1,1,0,0,15,22,0
734.0,45,5,51164,14,10,6,6,5,3,1,0,0,40,22,0
735.0,35,0,234901,14,10,6,12,0,1,0,2407,0,40,22,0
736.0,36,0,131414,14,10,3,5,4,3,1,0,0,36,22,0
737.0,43,3,260960,7,13,6,2,0,1,0,0,0,50,22,0
738.0,56,0,156052,11,9,2,7,1,3,1,594,0,20,22,0
739.0,42,0,279914,7,13,6,13,0,1,0,0,0,40,22,1
740.0,19,0,192453,14,10,3,7,2,1,1,0,0,25,22,0
741.0,55,6,200939,11,9,6,0,0,1,0,0,0,72,22,0
742.0,42,0,151408,0,14,3,4,4,1,1,14084,0,50,22,1
743.0,26,0,112847,15,11,3,13,3,1,0,0,0,40,22,0
744.0,17,0,316929,9,8,3,14,3,1,0,0,0,20,22,0
745.0,42,4,126319,7,13,6,2,5,1,1,0,0,40,22,1
746.0,55,0,197422,11,9,6,0,0,1,0,7688,0,40,22,1
747.0,32,0,267736,14,10,3,10,3,3,1,0,0,40,22,0
748.0,29,0,267034,5,7,3,12,3,3,0,0,0,40,33,0
749.0,46,3,193047,7,13,6,2,0,1,0,0,0,37,22,0
750.0,29,3,356089,7,13,6,4,0,1,0,7688,0,40,22,1
751.0,22,0,223515,7,13,3,2,1,1,0,0,0,20,22,0
752.0,58,6,87510,8,6,6,12,0,1,0,0,0,40,22,0
753.0,23,0,145111,11,9,3,0,1,1,0,0,0,50,22,0
754.0,39,0,48093,11,9,3,14,4,1,0,0,0,40,22,0
755.0,27,0,31757,15,11,3,12,3,1,0,0,0,38,22,0
756.0,54,0,285854,11,9,6,0,0,1,0,0,0,40,22,1
757.0,33,4,120064,7,13,3,2,4,1,1,0,0,45,22,0
758.0,46,8,167381,11,9,6,10,5,1,1,0,0,40,22,1
759.0,37,0,103408,11,9,3,8,4,3,0,0,0,40,22,0
760.0,36,0,101460,11,9,3,7,4,1,1,0,0,18,22,0
761.0,59,4,420537,11,9,6,10,5,1,1,0,0,38,22,1
762.0,34,4,119411,11,9,1,1,1,1,0,0,0,40,10,0
763.0,53,7,128272,13,16,6,4,0,1,0,0,0,70,22,1
764.0,51,0,386773,7,13,3,5,4,1,0,0,0,55,22,1
765.0,32,0,283268,8,6,0,7,1,1,1,0,0,42,22,0
766.0,31,3,301526,14,10,4,7,2,1,0,0,0,40,22,0
767.0,22,0,151790,14,10,6,5,5,1,1,0,0,30,0,0
768.0,47,6,106252,7,13,1,5,4,1,1,0,0,50,22,0
769.0,32,0,188557,11,9,3,9,4,1,0,0,0,40,22,0
770.0,26,0,171114,14,10,3,8,4,1,1,0,0,38,22,0
771.0,37,0,327323,2,3,0,8,4,1,0,0,0,32,2,0
772.0,31,0,244147,11,9,1,12,1,1,0,0,0,55,22,0
773.0,37,0,280282,15,11,6,13,5,1,1,0,0,24,22,1
774.0,55,0,116442,11,9,3,5,4,1,0,0,0,38,22,0
775.0,23,4,282579,15,11,1,13,4,1,0,0,0,56,22,0
776.0,36,0,51838,14,10,1,10,1,1,1,0,0,40,22,0
777.0,34,0,73585,0,14,6,2,0,1,0,0,0,40,39,0
778.0,43,0,226902,7,13,6,5,0,1,0,0,0,50,22,1
779.0,54,0,279129,14,10,3,13,4,1,0,0,0,40,22,0
780.0,43,3,146908,14,10,6,12,0,1,0,0,0,40,39,0
781.0,28,0,196690,15,11,3,9,4,1,1,0,1669,42,22,0
782.0,40,0,130760,15,11,6,4,0,1,0,0,0,50,22,1
783.0,41,6,49572,14,10,6,4,0,1,0,0,0,60,22,0
784.0,40,0,237601,7,13,3,5,4,2,1,0,0,55,22,1
785.0,42,0,169628,14,10,1,10,4,3,1,0,0,38,22,0
786.0,61,6,36671,11,9,6,8,0,1,0,0,2352,50,22,0
787.0,18,0,231193,9,8,3,9,3,1,0,0,0,30,22,0
788.0,59,5,192130,11,9,6,6,0,1,0,0,0,16,22,0
789.0,21,5,149704,11,9,3,6,4,1,1,1055,0,40,22,0
